Year	Scn	strata	TroutUnit	Landform	GBPU	Ecosection	LU	BEC	aTot	aLU_NaturalPermanent	aLU_Range	aLU_Agriculture	aLU_Natural	aLU_Urban	aLU_Industrial	aPark	kmPipelines_existing	kmPipelines_proposed	nMines_Aggregate	nMines_Coal	nMines_Mineral	nMines_Future	nWindFarms	kmTransLine_existing	kmTransLine_potential	aProductiveForest	aConif	aMidSeralConif	kmRoad	aRdDensityCls_1	aRdDensityCls_2	aRdDensityCls_3	aRdDensityCls_4	aRdDensityCls_5	aHumanPressureCls_1	aHumanPressureCls_2	aHumanPressureCls_3	aHumanPressureCls_4	aHumanPressureCls_5	aSecureFull	aSecurePartial	aSecureNonHab	aNonSecureHab	aNonSecureNonHab	aBEIcls_1	aBEIcls_2	aBEIcls_3	aBEIcls_4	aBEIcls_5	aBEIcls6	aBEIcls8
2014	CurrCond	1284	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	TaylorDamdochax	BAFAun	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	11	0	0
2014	CurrCond	1285	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	TaylorDamdochax	ESSFmcp	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0
2014	CurrCond	1286	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	TaylorDamdochax	ESSFwv	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	5	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0
2014	CurrCond	1287	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	TaylorDamdochax	SBSmc2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
2014	CurrCond	1288	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Mosque	BAFAun	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	45	0	0	0	0	0	0	45	0	0	0	0	0	0	45	0	0
2014	CurrCond	1289	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Mosque	ESSFmc	344	145	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	227	227	4	0	344	0	0	0	0	344	0	0	0	0	310	0	34	0	0	0	310	0	0	34	0	0
2014	CurrCond	1290	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Mosque	ESSFmcp	233	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	12	0	233	0	0	0	0	233	0	0	0	0	26	0	207	0	0	0	26	0	0	207	0	0
2014	CurrCond	1291	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	BAFAun	397	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	397	0	0	0	0	397	0	0	0	0	6	0	391	0	0	0	6	0	0	216	175	0
2014	CurrCond	1292	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	ESSFmc	9307	3659	0	0	5648	0	0	365	0	0	0	0	0	0	0	0	0	4236	4236	116	0	9307	0	0	0	0	9307	0	0	0	0	7208	0	2099	0	0	0	5225	1715	268	1828	271	0
2014	CurrCond	1293	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	ESSFmcp	2466	2461	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	73	73	62	0	2466	0	0	0	0	2466	0	0	0	0	185	0	2281	0	0	0	168	17	0	1785	496	0
2014	CurrCond	1294	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	ESSFwv	676	144	0	0	532	0	0	51	0	0	0	0	0	0	0	0	0	344	344	5	0	676	0	0	0	0	676	0	0	0	0	647	0	29	0	0	0	600	2	45	29	0	0
2014	CurrCond	1295	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	ESSFwvp	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
2014	CurrCond	1296	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	ICHmc1	19	14	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	19	19	0	0	19	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	19	0	0	0	0	0
2014	CurrCond	1297	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Slamgeesh	SBSmc2	6664	2215	0	0	4449	0	0	2119	0	0	0	0	0	0	0	0	0	6470	6443	67	0	6664	0	0	0	0	6664	0	0	0	0	6664	0	0	0	0	0	4599	1912	153	0	0	0
2014	CurrCond	1298	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Squingula	ESSFmc	22	5	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	22	0	0	0	0	5	17	0	0	0	22	0	0	0	0	0	0	22	0	0	0	0
2014	CurrCond	1299	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Squingula	SBSmc2	131	4	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	124	123	12	0	114	17	0	0	0	4	127	0	0	0	131	0	0	0	0	0	122	0	9	0	0	0
2014	CurrCond	1300	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Skeena	BAFAun	197	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	197	0	0	0	0	15	0	182	0	0	0	0	15	0	167	15	0
2014	CurrCond	1301	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Skeena	ESSFmc	5300	1424	0	0	3876	0	0	0	0	0	0	0	0	0	0	0	0	2899	2899	114	0	5300	0	0	0	0	5300	0	0	0	0	4857	0	443	0	0	0	1110	3747	0	440	3	0
2014	CurrCond	1302	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Skeena	ESSFmcp	701	700	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	4	0	701	0	0	0	0	701	0	0	0	0	116	0	585	0	0	0	41	75	0	537	48	0
2014	CurrCond	1303	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Skeena	ICHmc1	150	2	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	150	0	0	0	0	150	0	0	0	0	150	0	0	0	0	0	9	141	0	0	0	0
2014	CurrCond	1304	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	ESM_EasternSkeenaMountains	Skeena	SBSmc2	2122	3	0	0	2119	0	0	0	0	0	0	0	0	0	0	0	0	2101	2092	0	0	2122	0	0	0	0	2122	0	0	0	0	2122	0	0	0	0	0	2	2120	0	0	0	0
2014	CurrCond	1305	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Sallysout	BAFAun	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	18	0
2014	CurrCond	1306	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Sallysout	ESSFwv	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
2014	CurrCond	1307	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Sallysout	ESSFwvp	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	22	0	0	0	0	0	0	0	22	0
2014	CurrCond	1308	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Slamgeesh	BAFAun	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	121	0	0	0	0	0	0	121	0	0	0	0	0	0	5	116	0
2014	CurrCond	1309	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Slamgeesh	ESSFwv	8895	3312	0	0	5583	0	0	747	0	0	0	0	0	0	0	0	0	4149	4149	539	0	8895	0	0	0	0	8895	0	0	0	0	7843	0	1052	0	0	0	3344	853	3646	102	950	0
2014	CurrCond	1310	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Slamgeesh	ESSFwvp	1441	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	17	0	1441	0	0	0	0	1441	0	0	0	0	217	0	1224	0	0	0	26	0	191	81	1143	0
2014	CurrCond	1311	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Slamgeesh	ICHmc1	1534	777	0	0	757	0	0	777	0	0	0	0	0	0	0	0	0	1502	1502	24	0	1534	0	0	0	0	1534	0	0	0	0	1534	0	0	0	0	7	1205	317	5	0	0	0
2014	CurrCond	1312	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Slamgeesh	SBSmc2	558	49	0	0	509	0	0	3	0	0	0	0	0	0	0	0	0	518	398	154	0	558	0	0	0	0	558	0	0	0	0	558	0	0	0	0	0	332	219	7	0	0	0
2014	CurrCond	1313	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Skeena	ESSFwv	2252	893	0	0	1359	0	0	190	0	0	0	0	0	0	0	0	0	1076	1076	87	0	2252	0	0	0	0	1267	985	0	0	0	1976	0	276	0	0	22	1170	416	368	11	265	0
2014	CurrCond	1314	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Skeena	ESSFwvp	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	4	6	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0
2014	CurrCond	1315	tuUpperSkeena	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Skeena	ICHmc1	4202	593	0	0	3609	0	0	497	0	0	0	0	0	0	0	0	0	4123	4123	69	0	4202	0	0	0	0	2514	1688	0	0	0	4202	0	0	0	0	15	3183	964	40	0	0	0
2014	CurrCond	1316	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Sustut	SBSmc2	22	14	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	22	0	0	0	0	14	8	0	0	0	22	0	0	0	0	0	10	0	12	0	0	0
2014	CurrCond	1317	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Squingula	BAFAun	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
2014	CurrCond	1318	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Squingula	ESSFmc	2652	539	0	0	2113	0	0	0	0	0	0	0	0	0	0	0	0	1943	1886	1576	0	2621	23	8	0	0	1413	1239	0	0	0	2374	0	278	0	0	0	2235	135	4	241	37	0
2014	CurrCond	1319	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Squingula	ESSFmcp	46	13	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	46	0	0	0	0	5	41	0	0	0	15	0	31	0	0	0	15	0	0	30	1	0
2014	CurrCond	1320	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Squingula	ESSFwv	23	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	22	22	11	0.100000	19	1	0	0	3	0	23	0	0	0	19	3	1	0	0	7	7	8	0	1	0	0
2014	CurrCond	1321	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Squingula	ESSFwvp	27	8	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	27	0	0	0	0	0	27	0	0	0	3	0	24	0	0	0	0	3	0	24	0	0
2014	CurrCond	1322	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Squingula	SBSmc2	3445	153	0	0	3292	0	0	0	0	0	0	0	1	0	0	0	0	3417	2613	1568	6.600000	2462	157	181	71	574	445	3000	0	0	0	3413	32	0	0	0	26	1398	990	1031	0	0	0
2014	CurrCond	1323	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Skeena	ESSFwv	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	29	29	0	0	29	0	0	0	0	29	0	0	0	0	29	0	0	0	0	0	27	1	1	0	0	0
2014	CurrCond	1324	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Skeena	ICHmc1	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	6	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0
2014	CurrCond	1325	tuUpperSkeena	lf4ModerateSlope	Babine	ESM_EasternSkeenaMountains	Skeena	SBSmc2	1189	0	0	0	1189	0	0	0	0	0	0	0	0	0	0	0	0	1184	1184	0	0	1189	0	0	0	0	1187	2	0	0	0	1189	0	0	0	0	2	773	372	42	0	0	0
2014	CurrCond	1326	tuUpperSkeena	lf4ModerateSlope	Babine	MAP_MansonPlateau	Nilkitkwa	ESSFmc	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
2014	CurrCond	1327	tuUpperSkeena	lf4ModerateSlope	Babine	MAP_MansonPlateau	Nilkitkwa	ESSFmcp	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
2014	CurrCond	1328	tuUpperSkeena	lf4ModerateSlope	Babine	MAP_MansonPlateau	Squingula	ESSFmc	689	63	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	622	622	6	0	689	0	0	0	0	44	645	0	0	0	689	0	0	0	0	0	689	0	0	0	0	0
2014	CurrCond	1329	tuUpperSkeena	lf4ModerateSlope	Babine	MAP_MansonPlateau	Squingula	SBSmc2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
2014	CurrCond	1330	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	WestBabine	ICHmc1	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	3	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0
2014	CurrCond	1331	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	UpperSkeena	BAFAun	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	12	0	1	0	0	0
2014	CurrCond	1332	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	UpperSkeena	ESSFwv	2113	15	0	0	2098	0	0	0	0	0	0	0	0	0	0	0	0	1853	1853	0	0	2113	0	0	0	0	1648	465	0	0	0	2113	0	0	0	0	0	2024	12	77	0	0	0
2014	CurrCond	1333	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	UpperSkeena	ESSFwvp	294	3	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	128	128	0	0	294	0	0	0	0	257	37	0	0	0	294	0	0	0	0	0	270	0	24	0	0	0
2014	CurrCond	1334	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	UpperSkeena	ICHmc1	2482	22	0	0	2460	0	0	0	0	0	0	0	0	0	0	0	0	2245	2237	0	0	2482	0	0	0	0	440	2042	0	0	0	2482	0	0	0	0	0	2416	66	0	0	0	0
2014	CurrCond	1335	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	MiddleSkeenaNorth	ESSFwv	54	1	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	54	54	0	0.400000	36	4	4	1	9	0	43	11	0	0	54	0	0	0	0	5	49	0	0	0	0	0
2014	CurrCond	1336	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	MiddleSkeenaNorth	ICHmc1	7021	160	0	0	6861	0	0	0	0	0	0	0	0	0	0	0	0	6743	6743	438	25.700000	4557	359	347	129	1629	1	3751	3269	0	0	7021	0	0	0	0	115	6905	1	0	0	0	0
2014	CurrCond	1337	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	Skeena	BAFAun	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
2014	CurrCond	1338	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	Skeena	ESSFwv	2067	22	0	0	2045	0	0	0	0	0	0	0	0	0	0	0	0	1831	1831	5	0	2067	0	0	0	0	907	1160	0	0	0	2048	0	19	0	0	0	1203	391	454	19	0	0
2014	CurrCond	1339	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	Skeena	ESSFwvp	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
2014	CurrCond	1340	tuUpperSkeena	lf4ModerateSlope	Babine	NSM_NorthernSkeenaMountains	Skeena	ICHmc1	2589	19	0	0	2570	0	0	0	0	0	0	0	0	0	0	0	0	2554	2554	0	0	2589	0	0	0	0	863	1726	0	0	0	2589	0	0	0	0	0	1387	1115	87	0	0	0
2014	CurrCond	1341	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Nilkitkwa	BAFAun	66	54	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	66	0	0	0	0	35	0	31	0	0	0	35	0	0	0	31	0
2014	CurrCond	1342	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Nilkitkwa	ESSFmc	71	12	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	52	52	3	0	71	0	0	0	0	39	32	0	0	0	71	0	0	0	0	0	71	0	0	0	0	0
2014	CurrCond	1343	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Nilkitkwa	ESSFmcp	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
2014	CurrCond	1344	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	WestBabine	BAFAun	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	15	85	0	0	0	30	0	70	0	0	0	13	17	0	12	58	0
2014	CurrCond	1345	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	WestBabine	ESSFwv	173	16	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0.200000	135	7	5	2	24	28	145	0	0	0	173	0	0	0	0	7	166	0	0	0	0	0
2014	CurrCond	1346	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	WestBabine	ESSFwvp	41	5	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	1	0	0	0	10	31	0	0	0	41	0	0	0	0	0	40	1	0	0	0	0
2014	CurrCond	1347	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	WestBabine	ICHmc1	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0.100000	0	0	1	0	4	0	0	5	0	0	5	0	0	0	0	0	0	5	0	0	0	0
2014	CurrCond	1348	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	WestBabine	ICHmc2	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0
2014	CurrCond	1349	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Babine	BAFAun	3409	2920	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	56	56	0	0	3409	0	0	0	0	2200	1209	0	0	0	1544	0	1865	0	0	0	1147	397	0	761	1104	0
2014	CurrCond	1350	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Babine	ESSFwv	1927	116	0	0	1811	0	0	0	0	0	0	0	0	0	0	0	0	1375	1375	0	0	1927	0	0	0	0	1280	647	0	0	0	1927	0	0	0	0	0	1766	11	150	0	0	0
2014	CurrCond	1351	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Babine	ESSFwvp	2146	671	0	0	1475	0	0	0	0	0	0	0	0	0	0	0	0	784	784	0	0	2146	0	0	0	0	1204	942	0	0	0	2035	0	111	0	0	0	1869	74	92	47	64	0
2014	CurrCond	1352	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Squingula	BAFAun	9771	9139	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	162	162	29	0	9771	0	0	0	0	7580	2191	0	0	0	1950	0	7821	0	0	41	605	1304	0	1634	6187	0
2014	CurrCond	1353	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Squingula	ESSFmc	12140	4152	0	0	7988	0	0	0	0	0	0	0	0	0	0	0	0	4887	4744	1293	0	12140	0	0	0	0	10434	1706	0	0	0	10887	0	1253	0	0	2319	7701	867	0	435	818	0
2014	CurrCond	1354	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Squingula	ESSFmcp	3383	3297	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	17	17	14	0	3383	0	0	0	0	3291	92	0	0	0	992	0	2391	0	0	163	700	129	0	1049	1342	0
2014	CurrCond	1355	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Squingula	ESSFwv	1702	150	0	0	1538	0	14	0	0	0	0	0	0	0	0	0	0	1431	1429	448	3.800000	1500	49	25	8	120	84	1618	0	0	0	1369	201	4	128	0	632	576	490	0	4	0	0
2014	CurrCond	1356	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Squingula	ESSFwvp	564	138	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	340	340	5	0	564	0	0	0	0	38	526	0	0	0	476	0	88	0	0	0	212	264	0	65	23	0
2014	CurrCond	1357	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	Squingula	SBSmc2	2337	223	0	0	2114	0	0	0	0	0	0	0	0	0	0	0	0	2246	2128	792	0.200000	2276	5	8	0	48	1681	656	0	0	0	2279	26	0	32	0	159	1781	397	0	0	0	0
2014	CurrCond	1358	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	UpperSkeena	BAFAun	3580	2470	0	0	1110	0	0	0	0	0	0	0	0	0	0	0	0	285	285	8	0	3580	0	0	0	0	434	3146	0	0	0	2405	0	1175	0	0	0	1177	1183	45	992	183	0
2014	CurrCond	1359	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	UpperSkeena	ESSFwv	10633	316	0	0	10317	0	0	0	0	0	0	0	0	0	0	0	0	9697	9691	4	3.300000	10138	69	85	41	300	956	9677	0	0	0	10632	0	1	0	0	107	6479	3595	451	1	0	0
2014	CurrCond	1360	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	UpperSkeena	ESSFwvp	4224	682	0	0	3542	0	0	0	0	0	0	0	0	0	0	0	0	2118	2118	13	0	4224	0	0	0	0	198	4026	0	0	0	4123	0	101	0	0	16	2773	1197	137	44	57	0
2014	CurrCond	1361	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	UpperSkeena	ICHmc1	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	22	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	22	0	0	0	0	0
2014	CurrCond	1362	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	UpperSkeena	SBSmc2	2047	5	0	0	2042	0	0	0	0	0	0	0	0	0	0	0	0	2029	2029	0	0.800000	2001	4	12	7	23	239	1808	0	0	0	2047	0	0	0	0	0	962	558	527	0	0	0
2014	CurrCond	1363	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	MiddleSkeenaNorth	BAFAun	3684	3099	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	3684	0	0	0	0	0	3684	0	0	0	1077	0	2607	0	0	0	553	524	0	1698	909	0
2014	CurrCond	1364	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	MiddleSkeenaNorth	ESSFwv	7134	540	0	0	6594	0	0	0	0	0	0	0	0	0	0	0	0	5887	5887	24	11.700000	5881	192	178	84	799	1	6349	784	0	0	7086	0	48	0	0	645	4931	1260	250	14	34	0
2014	CurrCond	1365	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	MiddleSkeenaNorth	ESSFwvp	2361	720	0	0	1641	0	0	0	0	0	0	0	0	0	0	0	0	502	502	0	0	2285	26	15	6	29	32	2329	0	0	0	2232	0	129	0	0	41	1711	480	0	110	19	0
2014	CurrCond	1366	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	MiddleSkeenaNorth	ICHmc1	1563	98	0	0	1465	0	0	0	0	0	0	0	0	0	0	0	0	1419	1405	34	4.400000	1201	29	41	24	268	0	735	828	0	0	1563	0	0	0	0	112	217	1206	28	0	0	0
2014	CurrCond	1367	tuUpperSkeena	lf4ModerateSlope	Babine	SSM_SouthernSkeeanMountains	MiddleSkeenaNorth	ICHmc2	39	0	0	0	39	0	0	0	0	0.100000	0	0	0	0	0	0	0	39	39	5	0.400000	9	6	5	2	17	0	0	39	0	0	39	0	0	0	0	0	39	0	0	0	0	0
